Sat Dec 18 19:18:48 2021,2244.00
Sat Dec 18 19:18:48 2021,2160.00
Sat Dec 18 19:18:49 2021,2376.00
Sat Dec 18 19:18:49 2021,2198.00
Sat Dec 18 19:18:49 2021,2252.00
Sat Dec 18 19:18:49 2021,2566.00
Sat Dec 18 19:18:50 2021,2484.00
Sat Dec 18 19:18:50 2021,2842.00
Sat Dec 18 19:18:50 2021,2428.00
Sat Dec 18 19:18:50 2021,2480.00
Sat Dec 18 19:18:50 2021,2474.00
Sat Dec 18 19:18:51 2021,2434.00
Sat Dec 18 19:18:51 2021,2454.00
Sat Dec 18 19:18:51 2021,2412.00
Sat Dec 18 19:18:51 2021,2424.00
Sat Dec 18 19:18:51 2021,2478.00
Sat Dec 18 19:18:52 2021,2372.00
Sat Dec 18 19:18:52 2021,2632.00
Sat Dec 18 19:18:52 2021,2560.00
Sat Dec 18 19:18:52 2021,2474.00
Sat Dec 18 19:18:52 2021,2452.00
Sat Dec 18 19:18:53 2021,2224.00
Sat Dec 18 19:18:53 2021,2264.00
Sat Dec 18 19:18:53 2021,2232.00
Sat Dec 18 19:18:53 2021,2242.00
Sat Dec 18 19:18:53 2021,2208.00
Sat Dec 18 19:18:54 2021,2208.00
Sat Dec 18 19:18:54 2021,2264.00
Sat Dec 18 19:18:54 2021,2314.00
Sat Dec 18 19:18:54 2021,2180.00
Sat Dec 18 19:18:54 2021,2244.00
Sat Dec 18 19:18:55 2021,2376.00
Sat Dec 18 19:18:55 2021,2520.00
Sat Dec 18 19:18:55 2021,2442.00
Sat Dec 18 19:18:55 2021,2724.00
Sat Dec 18 19:18:55 2021,2496.00
Sat Dec 18 19:18:56 2021,2454.00
Sat Dec 18 19:18:56 2021,2494.00
Sat Dec 18 19:18:56 2021,2458.00
Sat Dec 18 19:18:56 2021,2416.00
Sat Dec 18 19:18:56 2021,2464.00
Sat Dec 18 19:18:57 2021,2460.00
Sat Dec 18 19:18:57 2021,2432.00
Sat Dec 18 19:18:57 2021,2370.00
Sat Dec 18 19:18:57 2021,2254.00
Sat Dec 18 19:18:57 2021,2262.00
Sat Dec 18 19:18:58 2021,2224.00
Sat Dec 18 19:18:58 2021,2842.00
Sat Dec 18 19:18:58 2021,2254.00
Sat Dec 18 19:18:58 2021,2212.00
Sat Dec 18 19:18:58 2021,2448.00
Sat Dec 18 19:18:59 2021,2382.00
Sat Dec 18 19:18:59 2021,2736.00
Sat Dec 18 19:18:59 2021,2288.00
Sat Dec 18 19:18:59 2021,2228.00
Sat Dec 18 19:18:59 2021,2274.00
Sat Dec 18 19:19:00 2021,2252.00
Sat Dec 18 19:19:00 2021,2310.00
Sat Dec 18 19:19:00 2021,2252.00
Sat Dec 18 19:19:00 2021,2448.00
Sat Dec 18 19:19:01 2021,2516.00
Sat Dec 18 19:19:01 2021,2386.00
